date_time,gold_price,ptt_price,pttep_price,top_price,usDollar_price
2015-01-05,1353.5,31.5,107.0,42.75,91.38
2015-01-06,1362.2,32.3,107.0,43.0,91.5
2015-01-07,1353.6,33.4,106.5,44.25,91.89
2015-01-08,1351.6,34.0,110.0,45.75,92.37
2015-01-09,1357.4,33.8,112.5,46.0,91.94
2015-01-10,1357.4,33.8,112.5,46.0,91.94
2015-01-11,1357.4,33.8,112.5,46.0,91.94
2015-01-12,1373.2,33.3,110.5,45.0,91.98
2015-01-13,1374.5,32.8,107.5,45.0,92.31
2015-01-14,1364.5,32.2,106.0,44.5,92.16
2015-01-15,1264.8,31.9,106.5,45.0,92.35
2015-01-16,1276.9,32.2,104.0,44.25,92.52
2015-01-17,1276.9,32.2,104.0,44.25,92.52
2015-01-18,1279.0,32.2,104.0,44.25,92.52
2015-01-19,1275.9,33.3,105.5,45.25,92.52
2015-01-20,1294.2,33.5,104.5,44.75,93.05
2015-01-21,1293.7,33.0,104.5,45.0,92.9
2015-01-22,1300.7,34.1,109.5,48.25,94.08
2015-01-23,1292.6,34.8,113.5,49.75,94.76
2015-01-24,1292.6,34.8,113.5,49.75,94.76
2015-01-25,1292.6,34.8,113.5,49.75,94.76
2015-01-26,1279.4,34.5,111.5,49.0,94.8
2015-01-27,1291.7,35.0,112.0,48.5,94.02
2015-01-28,1285.9,34.9,111.0,49.25,94.47
2015-01-29,1255.3,35.0,113.0,50.5,94.78
2015-01-30,1278.9,34.6,109.0,51.25,94.8
2015-01-31,1278.9,34.6,109.0,51.25,94.8
2015-02-01,1278.9,34.6,109.0,51.25,94.8
2015-02-02,1276.5,35.5,112.5,52.0,94.5
2015-02-03,1260.0,37.0,120.5,52.75,93.6
2015-02-04,1264.1,37.8,121.0,51.25,93.99
2015-02-05,1262.2,37.4,118.5,50.25,93.57
2015-02-06,1234.1,37.7,120.0,52.0,95.85
2015-02-07,1234.1,37.7,120.0,52.0,95.85
2015-02-08,1234.1,37.7,120.0,52.0,95.85
2015-02-09,1241.0,36.6,119.0,51.75,94.45
2015-02-10,1231.7,36.1,115.5,52.0,94.76
2015-02-11,1219.0,35.7,116.0,52.0,94.98
2015-02-12,1220.1,35.9,116.0,51.75,94.09
2015-02-13,1226.5,36.9,118.5,52.75,94.2
2015-02-14,1226.5,36.9,118.5,52.75,94.2
2015-02-15,1228.8,36.9,118.5,52.75,94.2
2015-02-16,1231.7,36.2,116.5,53.0,94.2
2015-02-17,1208.1,35.4,115.5,52.5,94.06
2015-02-18,1199.8,35.6,115.5,52.75,94.2
2015-02-19,1207.2,34.5,113.5,51.75,94.4
2015-02-20,1204.4,34.5,113.5,52.0,94.34
2015-02-21,1204.4,34.5,113.5,52.0,94.34
2015-02-22,1204.4,34.5,113.5,52.0,94.34
2015-02-23,1200.2,33.8,112.5,51.5,94.57
2015-02-24,1196.8,34.1,112.0,51.5,94.49
2015-02-25,1201.0,33.8,113.0,51.25,94.21
2015-02-26,1210.1,34.5,115.5,51.75,95.29
2015-02-27,1213.1,34.3,113.0,52.5,95.32
2015-02-28,1213.1,34.3,113.0,52.5,95.32
2015-03-01,1213.1,34.3,113.0,52.5,95.32
2015-03-02,1208.2,35.0,114.5,54.0,95.46
2015-03-03,1204.4,34.0,111.0,53.75,95.38
2015-03-04,1200.9,34.0,111.0,53.75,95.97
2015-03-05,1196.2,33.2,111.5,54.5,96.38
2015-03-06,1164.3,32.9,114.0,56.75,97.61
2015-03-07,1164.3,32.9,114.0,56.75,97.61
2015-03-08,1164.3,32.9,114.0,56.75,97.61
2015-03-09,1166.5,33.2,111.5,55.0,97.59
2015-03-10,1160.1,33.0,106.0,52.5,98.62
2015-03-11,1150.6,33.0,108.5,53.5,99.8
2015-03-12,1151.9,32.7,109.0,52.25,99.44
2015-03-13,1152.4,32.4,107.0,52.5,100.33
2015-03-14,1152.4,32.4,107.0,52.5,100.33
2015-03-15,1152.4,32.4,107.0,52.5,100.33
2015-03-16,1153.2,31.7,103.0,51.25,99.6
2015-03-17,1148.2,31.9,103.0,52.5,99.58
2015-03-18,1151.3,32.6,106.5,54.5,98.55
2015-03-19,1169.0,32.7,107.5,53.25,99.26
2015-03-20,1184.6,32.2,106.5,53.25,97.91
2015-03-21,1184.6,32.2,106.5,53.25,97.91
2015-03-22,1184.6,32.2,106.5,53.25,97.91
2015-03-23,1187.7,32.6,106.0,52.0,97.03
2015-03-24,1191.4,33.1,107.0,52.0,97.19
2015-03-25,1197.0,32.5,106.0,51.25,96.98
2015-03-26,1204.8,32.6,111.5,51.25,97.44
2015-03-27,1199.8,32.5,109.5,51.5,97.29
2015-03-28,1199.8,32.5,109.5,51.5,97.29
2015-03-29,1199.8,32.5,109.5,51.5,97.29
2015-03-30,1185.0,32.1,108.0,52.0,97.97
2015-03-31,1183.0,32.3,109.0,52.0,98.36
2015-04-01,1208.0,32.4,112.0,51.75,98.19
2015-04-02,1200.8,32.8,113.5,54.0,97.44
2015-04-03,1200.8,33.0,113.5,53.75,96.55
2015-04-04,1200.8,33.0,113.5,53.75,96.55
2015-04-05,1200.8,33.0,113.5,53.75,96.55
2015-04-06,1218.5,33.0,113.5,53.75,96.78
2015-04-07,1210.5,34.1,116.0,56.0,97.83
2015-04-08,1203.0,34.0,116.0,54.75,97.94
2015-04-09,1193.5,33.2,114.5,55.0,99.16
2015-04-10,1204.4,33.4,114.0,54.5,99.34
2015-04-11,1204.4,33.4,114.0,54.5,99.34
2015-04-12,1204.4,33.4,114.0,54.5,99.34
2015-04-13,1199.1,33.4,114.0,54.5,99.49
2015-04-14,1192.5,33.4,114.0,54.5,98.73
2015-04-15,1201.2,33.4,114.0,54.5,98.32
2015-04-16,1197.8,35.5,122.0,58.5,97.42
2015-04-17,1202.7,36.1,122.0,58.75,97.52
2015-04-18,1202.7,36.1,122.0,58.75,97.52
2015-04-19,1202.7,36.1,122.0,58.75,97.52
2015-04-20,1193.3,35.2,120.0,57.0,97.94
2015-04-21,1202.7,35.4,121.5,57.0,98.0
2015-04-22,1186.5,34.6,118.0,56.75,97.93
2015-04-23,1194.0,34.5,119.0,55.25,97.28
2015-04-24,1174.8,35.6,121.5,56.0,96.92
2015-04-25,1174.8,35.6,121.5,56.0,96.92
2015-04-26,1174.8,35.6,121.5,56.0,96.92
2015-04-27,1202.9,36.2,120.0,55.25,96.77
2015-04-28,1213.6,36.2,119.0,55.75,96.09
2015-04-29,1210.0,35.3,115.0,57.0,95.21
2015-04-30,1182.4,35.6,117.0,58.5,94.6
2015-05-01,1174.5,35.6,117.0,58.5,95.3
2015-05-02,1174.5,35.6,117.0,58.5,95.3
2015-05-03,1174.5,35.6,117.0,58.5,95.3
2015-05-04,1186.8,35.6,117.0,58.5,95.48
2015-05-05,1193.2,35.6,117.0,58.5,95.08
2015-05-06,1190.3,36.2,120.0,58.75,94.09
2015-05-07,1182.2,35.9,120.0,55.25,94.64
2015-05-08,1188.9,35.9,118.0,56.25,94.79
2015-05-09,1188.9,35.9,118.0,56.25,94.79
2015-05-10,1188.9,35.9,118.0,56.25,94.79
2015-05-11,1183.0,35.4,117.0,54.75,95.01
2015-05-12,1192.4,34.5,115.5,52.5,94.53
2015-05-13,1218.2,35.4,118.5,52.0,93.62
2015-05-14,1225.2,35.2,116.5,51.75,93.46
2015-05-15,1225.3,36.1,117.0,52.0,93.14
2015-05-16,1225.3,36.1,117.0,52.0,93.14
2015-05-17,1225.3,36.1,117.0,52.0,93.14
2015-05-18,1227.6,36.0,116.5,52.25,94.22
2015-05-19,1206.7,36.8,115.5,54.25,95.27
2015-05-20,1208.7,36.1,113.5,52.75,95.45
2015-05-21,1204.1,36.5,113.5,53.5,95.25
2015-05-22,1204.0,36.1,113.5,54.0,96.11
2015-05-23,1204.0,36.1,113.5,54.0,96.11
2015-05-24,1204.4,36.1,113.5,54.0,96.11
2015-05-25,1207.4,36.1,112.0,52.25,96.01
2015-05-26,1186.9,36.0,110.5,52.75,97.3
2015-05-27,1185.6,35.5,110.5,52.75,97.37
2015-05-28,1188.4,35.0,108.5,52.5,96.97
2015-05-29,1189.6,34.7,108.0,53.5,96.91
2015-05-30,1189.6,34.7,108.0,53.5,96.91
2015-05-31,1189.6,34.7,108.0,53.5,96.91
2015-06-01,1188.4,34.7,108.0,53.5,97.39
2015-06-02,1194.1,34.2,106.0,52.75,95.83
2015-06-03,1184.6,34.0,107.5,53.0,95.47
2015-06-04,1174.9,33.7,107.0,53.75,95.46
2015-06-05,1167.8,34.6,107.0,53.5,96.31
2015-06-06,1167.8,34.6,107.0,53.5,96.31
2015-06-07,1167.8,34.6,107.0,53.5,96.31
2015-06-08,1173.3,34.4,108.0,53.25,95.3
2015-06-09,1177.3,33.7,106.5,52.25,95.17
2015-06-10,1186.1,34.4,111.0,53.0,94.65
2015-06-11,1179.9,34.3,112.0,53.0,94.98
2015-06-12,1178.8,33.9,109.5,52.75,94.97
2015-06-13,1178.8,33.9,109.5,52.75,94.97
2015-06-14,1178.8,33.9,109.5,52.75,94.97
2015-06-15,1185.3,34.0,111.0,52.5,94.81
2015-06-16,1180.5,34.6,110.5,53.0,95.0
2015-06-17,1176.4,35.5,111.5,52.75,94.3
2015-06-18,1201.5,35.5,109.0,52.75,94.04
2015-06-19,1201.5,35.4,108.0,52.75,94.08
2015-06-20,1201.5,35.4,108.0,52.75,94.08
2015-06-21,1201.5,35.4,108.0,52.75,94.08
2015-06-22,1183.7,35.6,111.0,54.0,94.33
2015-06-23,1176.2,35.7,110.0,54.25,95.43
2015-06-24,1172.6,36.2,113.5,56.5,95.26
2015-06-25,1171.5,36.7,114.0,56.5,95.19
2015-06-26,1172.9,36.4,112.0,56.0,95.47
2015-06-27,1172.9,36.4,112.0,56.0,95.47
2015-06-28,1172.9,36.4,112.0,56.0,95.47
2015-06-29,1179.0,36.3,111.0,55.25,94.79
2015-06-30,1171.8,35.9,109.0,55.0,95.48
2015-07-01,1169.3,35.9,109.0,55.0,96.31
2015-07-02,1163.5,35.6,107.0,55.0,96.11
2015-07-03,1167.8,35.4,107.5,54.75,96.11
2015-07-04,1167.8,35.4,107.5,54.75,96.11
2015-07-05,1167.8,35.4,107.5,54.75,96.11
2015-07-06,1173.2,34.7,106.5,53.75,96.3
2015-07-07,1152.6,34.9,107.0,54.25,96.86
2015-07-08,1163.5,34.0,103.0,52.75,96.29
2015-07-09,1159.2,33.8,101.0,54.25,96.61
2015-07-10,1157.9,34.1,102.0,54.5,96.03
2015-07-11,1157.9,34.1,102.0,54.5,96.03
2015-07-12,1157.9,34.1,102.0,54.5,96.03
2015-07-13,1155.4,33.8,101.5,54.5,96.86
2015-07-14,1153.5,33.8,100.0,54.25,96.64
2015-07-15,1147.4,33.8,100.5,54.25,97.17
2015-07-16,1143.9,33.9,98.25,54.75,97.67
2015-07-17,1131.9,33.4,96.25,54.25,97.86
2015-07-18,1131.9,33.4,96.25,54.25,97.86
2015-07-19,1131.9,33.4,96.25,54.25,97.86
2015-07-20,1106.8,33.0,96.0,54.0,98.03
2015-07-21,1103.5,32.2,95.25,53.25,97.33
2015-07-22,1091.5,31.4,92.0,53.0,97.6
2015-07-23,1094.1,31.9,91.75,52.5,97.11
2015-07-24,1085.5,31.7,90.0,52.0,97.24
2015-07-25,1085.5,31.7,90.0,52.0,97.24
2015-07-26,1085.5,31.7,90.0,52.0,97.24
2015-07-27,1096.4,31.4,87.5,50.0,96.5
2015-07-28,1096.2,31.4,89.25,49.0,96.77
2015-07-29,1092.6,31.7,90.75,47.25,96.98
2015-07-30,1088.4,31.7,90.75,47.25,97.56
2015-07-31,1094.8,32.6,93.5,48.25,97.34
2015-08-01,1094.8,32.6,93.5,48.25,97.34
2015-08-02,1094.8,32.6,93.5,48.25,97.34
2015-08-03,1089.2,32.7,91.0,48.75,97.49
2015-08-04,1090.5,31.8,88.75,48.25,97.93
2015-08-05,1085.3,31.9,90.0,48.5,97.96
2015-08-06,1089.8,31.6,88.75,48.5,97.83
2015-08-07,1093.8,31.5,87.0,48.5,97.56
2015-08-08,1093.8,31.5,87.0,48.5,97.56
2015-08-09,1093.8,31.5,87.0,48.5,97.56
2015-08-10,1104.2,31.3,83.5,47.5,97.16
2015-08-11,1107.8,30.8,81.0,47.25,97.29
2015-08-12,1123.2,30.8,81.0,47.25,96.26
2015-08-13,1115.2,30.0,83.0,47.5,96.44
2015-08-14,1112.4,30.2,83.75,48.5,96.52
2015-08-15,1112.4,30.2,83.75,48.5,96.52
2015-08-16,1112.4,30.2,83.75,48.5,96.52
2015-08-17,1118.1,29.7,81.0,49.5,96.81
2015-08-18,1116.4,28.0,80.0,48.25,97.04
2015-08-19,1127.1,27.3,81.25,49.5,96.36
2015-08-20,1152.2,25.8,77.25,49.0,95.98
2015-08-21,1158.6,26.5,76.25,48.0,95.01
2015-08-22,1158.6,26.5,76.25,48.0,95.01
2015-08-23,1158.6,26.5,76.25,48.0,95.01
2015-08-24,1152.5,24.0,69.5,44.75,93.33
2015-08-25,1137.2,25.2,71.75,47.25,94.53
2015-08-26,1124.7,24.9,68.5,47.75,95.1
2015-08-27,1122.4,25.9,75.0,49.0,95.61
2015-08-28,1133.5,26.9,81.0,50.25,96.11
2015-08-29,1133.5,26.9,81.0,50.25,96.11
2015-08-30,1133.5,26.9,81.0,50.25,96.11
2015-08-31,1132.0,26.8,79.5,51.5,95.82
2015-09-01,1139.3,26.4,75.5,49.25,95.45
2015-09-02,1133.1,26.6,74.0,49.25,95.83
2015-09-03,1124.0,26.4,73.5,49.5,96.41
2015-09-04,1120.9,26.0,73.5,49.0,96.23
2015-09-05,1120.9,26.0,73.5,49.0,96.23
2015-09-06,1119.9,26.0,73.5,49.0,96.23
2015-09-07,1119.9,26.0,76.0,49.0,96.23
2015-09-08,1120.7,26.0,76.25,48.75,95.98
2015-09-09,1102.0,26.3,77.75,51.25,96.01
2015-09-10,1109.3,25.6,76.75,52.0,95.46
2015-09-11,1103.3,25.1,74.75,52.75,95.19
2015-09-12,1103.3,25.1,74.75,52.75,95.19
2015-09-13,1103.3,25.1,74.75,52.75,95.19
2015-09-14,1107.5,24.6,73.0,52.25,95.25
2015-09-15,1102.6,24.7,71.5,51.0,95.61
2015-09-16,1119.0,25.0,72.25,52.25,95.42
2015-09-17,1117.1,25.5,73.75,52.5,94.55
2015-09-18,1138.1,25.3,72.75,53.5,94.86
2015-09-19,1138.1,25.3,72.75,53.5,94.86
2015-09-20,1138.1,25.3,72.75,53.5,94.86
2015-09-21,1133.1,25.6,74.0,51.5,95.89
2015-09-22,1125.0,25.0,72.25,52.0,96.28
2015-09-23,1131.6,25.2,72.5,52.5,96.07
2015-09-24,1153.8,24.7,72.75,53.0,96.69
2015-09-25,1145.7,25.0,73.75,52.75,96.27
2015-09-26,1145.7,25.0,73.75,52.75,96.27
2015-09-27,1145.7,25.0,73.75,52.75,96.27
2015-09-28,1131.7,24.5,71.5,52.25,96.03
2015-09-29,1127.1,24.3,70.5,51.5,95.86
2015-09-30,1115.5,24.0,70.0,52.75,96.35
2015-10-01,1114.0,24.1,70.0,53.25,96.19
2015-10-02,1136.7,24.6,70.25,52.25,95.83
2015-10-03,1136.7,24.6,70.25,52.25,95.83
2015-10-04,1136.7,24.6,70.25,52.25,95.83
2015-10-05,1137.7,25.3,71.5,55.5,96.11
2015-10-06,1146.4,25.3,69.75,56.0,95.45
2015-10-07,1148.6,26.8,76.75,57.25,95.5
2015-10-08,1144.2,26.6,74.75,56.0,95.32
2015-10-09,1155.8,27.2,76.75,56.25,94.81
2015-10-10,1155.8,27.2,76.75,56.25,94.81
2015-10-11,1155.8,27.2,76.75,56.25,94.81
2015-10-12,1164.4,27.0,75.75,55.5,94.84
2015-10-13,1165.3,26.5,73.25,55.0,94.76
2015-10-14,1179.6,26.2,73.5,54.5,93.93
2015-10-15,1187.3,26.5,74.5,54.75,94.37
2015-10-16,1182.9,26.6,75.0,55.75,94.54
2015-10-17,1182.9,26.6,75.0,55.75,94.54
2015-10-18,1182.9,26.6,75.0,55.75,94.54
2015-10-19,1172.5,26.7,73.25,57.0,94.93
2015-10-20,1177.2,27.0,71.75,56.5,94.91
2015-10-21,1166.8,26.9,73.25,56.5,95.03
2015-10-22,1165.8,26.9,72.75,55.75,96.38
2015-10-23,1162.5,26.9,72.75,55.75,97.13
2015-10-24,1162.5,26.9,72.75,55.75,97.13
2015-10-25,1162.5,26.9,72.75,55.75,97.13
2015-10-26,1165.9,28.1,75.0,56.75,96.86
2015-10-27,1165.4,28.5,74.25,56.0,96.91
2015-10-28,1175.7,28.3,73.75,55.25,97.78
2015-10-29,1147.3,28.2,73.0,54.25,97.28
2015-10-30,1141.4,27.5,73.0,54.25,96.95
2015-10-31,1141.4,27.5,73.0,54.25,96.95
2015-11-01,1141.4,27.5,73.0,54.25,96.95
2015-11-02,1135.9,28.6,75.0,56.0,96.93
2015-11-03,1114.1,28.7,75.25,55.75,97.16
2015-11-04,1106.2,29.9,76.75,55.75,97.95
2015-11-05,1104.2,29.4,75.0,55.0,97.94
2015-11-06,1087.7,29.6,74.75,56.0,99.17
2015-11-07,1087.7,29.6,74.75,56.0,99.17
2015-11-08,1087.7,29.6,74.75,56.0,99.17
2015-11-09,1088.1,28.6,74.0,54.75,98.98
2015-11-10,1088.5,27.8,73.25,55.25,99.29
2015-11-11,1084.9,27.8,72.75,56.75,99.01
2015-11-12,1081.0,28.3,73.0,58.25,98.65
2015-11-13,1080.9,27.6,72.5,59.75,99.0
2015-11-14,1080.9,27.6,72.5,59.75,99.0
2015-11-15,1080.9,27.6,72.5,59.75,99.0
2015-11-16,1083.6,27.4,72.25,61.25,99.44
2015-11-17,1068.6,27.1,71.5,61.5,99.63
2015-11-18,1068.7,26.3,70.75,61.75,99.65
2015-11-19,1077.9,26.9,70.75,62.5,98.99
2015-11-20,1076.3,27.5,72.0,62.25,99.56
2015-11-21,1076.3,27.5,72.0,62.25,99.56
2015-11-22,1076.3,27.5,72.0,62.25,99.56
2015-11-23,1066.8,27.1,70.75,61.0,99.8
2015-11-24,1073.8,26.9,70.25,61.0,99.53
2015-11-25,1070.0,27.0,70.75,61.25,99.8
2015-11-26,1070.8,26.8,69.0,58.75,99.8
2015-11-27,1056.1,26.5,68.0,61.0,100.02
2015-11-28,1056.1,26.5,68.0,61.0,100.02
2015-11-29,1056.1,26.5,68.0,61.0,100.02
2015-11-30,1065.4,25.6,65.25,58.5,100.17
2015-12-01,1063.6,25.3,62.25,60.0,99.8
2015-12-02,1053.9,25.0,62.0,59.75,99.99
2015-12-03,1061.3,25.7,62.75,59.75,97.62
2015-12-04,1084.0,25.2,61.75,59.0,98.35
2015-12-05,1084.0,25.2,61.75,59.0,98.35
2015-12-06,1084.0,25.2,61.75,59.0,98.35
2015-12-07,1075.4,25.2,61.75,59.0,98.66
2015-12-08,1075.5,24.1,57.75,57.25,98.47
2015-12-09,1076.8,23.2,55.0,58.0,97.34
2015-12-10,1072.3,23.2,55.0,58.0,97.94
2015-12-11,1076.0,22.0,56.0,58.5,97.56
2015-12-12,1076.0,22.0,56.0,58.5,97.56
2015-12-13,1076.0,22.0,56.0,58.5,97.56
2015-12-14,1063.7,22.4,58.0,57.25,97.6
2015-12-15,1061.8,23.4,57.5,60.0,98.22
2015-12-16,1076.9,24.0,59.25,61.75,97.87
2015-12-17,1049.7,24.2,60.5,60.75,99.27
2015-12-18,1065.0,22.5,57.25,60.5,98.7
2015-12-19,1065.0,22.5,57.25,60.5,98.7
2015-12-20,1065.0,22.5,57.25,60.5,98.7
2015-12-21,1080.6,23.2,57.75,61.25,98.36
2015-12-22,1074.1,24.0,59.0,63.0,98.23
2015-12-23,1068.3,24.8,59.25,64.75,98.34
2015-12-24,1076.1,25.0,61.5,64.0,97.98
2015-12-25,1076.1,24.8,59.75,63.5,97.98
2015-12-26,1076.1,24.8,59.75,63.5,97.98
2015-12-27,1076.1,24.8,59.75,63.5,97.98
2015-12-28,1068.9,24.7,58.5,64.5,97.92
2015-12-29,1068.3,23.7,57.75,64.25,98.1
2015-12-30,1059.8,24.4,57.25,66.0,98.27
2015-12-31,1060.2,24.4,57.25,66.0,98.63
2016-01-01,1060.2,24.4,57.25,66.0,98.63
2016-01-02,1060.2,24.4,57.25,66.0,98.63
2016-01-03,1060.2,24.4,57.25,66.0,98.63
2016-01-04,1075.2,23.8,55.75,62.75,98.87
2016-01-05,1078.4,22.7,54.0,64.75,99.4
2016-01-06,1091.9,22.8,54.0,65.0,99.18
2016-01-07,1107.8,20.9,48.75,62.75,98.22
2016-01-08,1097.9,21.5,50.25,64.0,98.54
2016-01-09,1097.9,21.5,50.25,64.0,98.54
2016-01-10,1097.9,21.5,50.25,64.0,98.54
2016-01-11,1096.2,21.1,48.75,64.75,98.72
2016-01-12,1085.2,21.4,48.5,65.0,98.97
2016-01-13,1087.1,22.7,50.75,66.0,98.93
2016-01-14,1073.6,21.9,47.5,66.5,99.09
2016-01-15,1090.7,20.6,44.25,67.25,98.96
2016-01-16,1090.7,20.6,44.25,67.25,98.96
2016-01-17,1090.3,20.6,44.25,67.25,98.96
2016-01-18,1088.5,19.8,42.5,66.25,98.96
2016-01-19,1089.1,21.1,45.25,65.25,98.99
2016-01-20,1106.2,20.0,43.0,64.75,99.09
2016-01-21,1098.2,20.4,42.75,64.5,99.06
2016-01-22,1096.3,21.8,48.25,66.25,99.57
2016-01-23,1096.3,21.8,48.25,66.25,99.57
2016-01-24,1096.3,21.8,48.25,66.25,99.57
2016-01-25,1105.3,22.2,50.5,65.25,99.36
2016-01-26,1120.2,21.9,50.25,65.25,99.36
2016-01-27,1115.8,22.2,51.75,67.0,98.9
2016-01-28,1115.6,23.5,56.75,64.0,98.51
2016-01-29,1116.5,23.6,57.0,64.25,99.61
2016-01-30,1116.5,23.6,57.0,64.25,99.61
2016-01-31,1116.5,23.6,57.0,64.25,99.61
2016-02-01,1128.0,24.0,57.0,64.5,99.01
2016-02-02,1127.2,23.2,54.75,63.25,98.87
2016-02-03,1141.2,23.4,56.75,64.75,97.29
2016-02-04,1157.2,23.8,58.0,64.75,96.47
2016-02-05,1157.4,24.2,59.5,64.75,97.03
2016-02-06,1157.4,24.2,59.5,64.75,97.03
2016-02-07,1157.4,24.2,59.5,64.75,97.03
2016-02-08,1197.6,24.0,58.75,64.5,96.57
2016-02-09,1198.4,24.1,58.75,64.25,96.07
2016-02-10,1194.3,23.6,57.75,63.25,95.89
2016-02-11,1247.5,22.8,54.0,60.25,95.56
2016-02-12,1239.0,23.0,55.5,58.0,95.94
2016-02-13,1239.0,23.0,55.5,58.0,95.94
2016-02-14,1233.6,23.0,55.5,58.0,95.94
2016-02-15,1208.1,23.5,58.0,59.0,95.98
2016-02-16,1207.7,23.8,61.0,60.75,96.87
2016-02-17,1210.9,24.3,64.75,62.5,96.79
2016-02-18,1225.8,25.0,66.5,63.75,96.95
2016-02-19,1230.3,25.8,72.0,63.5,96.6
2016-02-20,1230.3,25.8,72.0,63.5,96.6
2016-02-21,1230.3,25.8,72.0,63.5,96.6
2016-02-22,1209.7,25.8,72.0,63.5,97.38
2016-02-23,1222.2,26.2,69.0,64.0,97.48
2016-02-24,1238.7,25.8,66.5,62.5,97.46
2016-02-25,1238.2,26.1,67.5,63.5,97.29
2016-02-26,1220.4,26.4,67.25,64.25,98.15
2016-02-27,1220.4,26.4,67.25,64.25,98.15
2016-02-28,1220.4,26.4,67.25,64.25,98.15
2016-02-29,1234.4,26.0,67.75,63.5,98.21
2016-03-01,1230.8,26.8,71.75,65.75,98.35
2016-03-02,1241.8,27.3,73.5,65.5,98.21
2016-03-03,1258.2,27.2,74.25,66.25,97.59
2016-03-04,1270.7,27.7,72.5,64.75,97.34
2016-03-05,1270.7,27.7,72.5,64.75,97.34
2016-03-06,1270.7,27.7,72.5,64.75,97.34
2016-03-07,1264.0,28.6,78.0,68.0,97.07
2016-03-08,1262.9,28.1,77.75,67.0,97.21
2016-03-09,1257.4,28.1,77.75,68.0,97.17
2016-03-10,1272.8,27.5,75.0,68.25,96.07
2016-03-11,1259.4,28.1,76.5,67.75,96.17
2016-03-12,1259.4,28.1,76.5,67.75,96.17
2016-03-13,1259.4,28.1,76.5,67.75,96.17
2016-03-14,1245.1,27.6,73.25,67.75,96.62
2016-03-15,1231.0,27.0,69.75,67.0,96.63
2016-03-16,1229.8,27.1,72.25,67.25,95.89
2016-03-17,1265.0,27.8,71.75,69.5,94.76
2016-03-18,1254.3,28.2,69.5,70.0,95.09
2016-03-19,1254.3,28.2,69.5,70.0,95.09
2016-03-20,1254.3,28.2,69.5,70.0,95.09
2016-03-21,1244.2,28.7,68.75,69.25,95.29
2016-03-22,1248.6,28.8,68.75,68.75,95.65
2016-03-23,1224.0,29.1,69.0,69.0,96.05
2016-03-24,1221.6,28.5,66.25,67.5,96.14
2016-03-25,1216.7,28.3,67.25,66.75,96.14
2016-03-26,1216.7,28.3,67.25,66.75,96.14
2016-03-27,1216.7,28.3,67.25,66.75,96.14
2016-03-28,1220.1,28.4,67.75,67.25,95.94
2016-03-29,1235.8,28.4,68.0,68.5,95.16
2016-03-30,1227.8,28.7,70.75,69.0,94.84
2016-03-31,1234.9,28.0,70.25,69.25,94.59
2016-04-01,1222.8,27.8,69.75,69.25,94.62
2016-04-02,1222.8,27.8,69.75,69.25,94.62
2016-04-03,1222.8,27.8,69.75,69.25,94.62
2016-04-04,1218.6,28.0,68.25,69.25,94.51
2016-04-05,1228.9,27.5,66.5,67.5,94.63
2016-04-06,1223.0,27.5,66.5,67.5,94.43
2016-04-07,1236.7,27.2,68.0,68.75,94.48
2016-04-08,1243.1,28.0,68.75,69.25,94.23
2016-04-09,1243.1,28.0,68.75,69.25,94.23
2016-04-10,1243.1,28.0,68.75,69.25,94.23
2016-04-11,1257.3,28.4,69.5,69.25,93.95
2016-04-12,1260.1,28.6,69.75,70.0,93.96
2016-04-13,1247.5,28.6,69.75,70.0,94.74
2016-04-14,1225.7,28.6,69.75,70.0,94.9
2016-04-15,1233.7,28.6,69.75,70.0,94.7
2016-04-16,1233.7,28.6,69.75,70.0,94.7
2016-04-17,1233.7,28.6,69.75,70.0,94.7
2016-04-18,1234.0,28.8,68.5,72.0,94.49
2016-04-19,1253.3,29.8,71.5,68.5,93.98
2016-04-20,1253.4,30.3,71.25,67.25,94.49
2016-04-21,1249.3,31.3,75.0,67.25,94.6
2016-04-22,1229.1,31.0,74.0,66.5,95.12
2016-04-23,1229.1,31.0,74.0,66.5,95.12
2016-04-24,1229.1,31.0,74.0,66.5,95.12
2016-04-25,1239.4,30.3,73.25,66.0,94.84
2016-04-26,1242.6,30.2,74.5,67.0,94.57
2016-04-27,1249.6,30.3,75.5,66.0,94.39
2016-04-28,1266.4,30.3,74.5,65.0,93.76
2016-04-29,1290.5,30.4,75.25,66.0,93.08
2016-04-30,1290.5,30.4,75.25,66.0,93.08
2016-05-01,1290.5,30.4,75.25,66.0,93.08
2016-05-02,1295.8,30.4,75.25,66.0,92.63
2016-05-03,1291.8,29.7,74.0,66.25,92.94
2016-05-04,1274.4,29.3,70.75,63.75,93.18
2016-05-05,1272.3,29.3,70.75,63.75,93.78
2016-05-06,1294.0,29.3,70.75,63.75,93.89
2016-05-07,1294.0,29.3,70.75,63.75,93.89
2016-05-08,1294.0,29.3,70.75,63.75,93.89
2016-05-09,1266.6,29.9,73.75,62.0,94.13
2016-05-10,1264.8,29.4,74.0,63.5,94.29
2016-05-11,1275.5,29.2,72.25,64.25,93.82
2016-05-12,1271.2,30.5,75.75,64.5,94.15
2016-05-13,1272.7,30.0,74.5,67.0,94.61
2016-05-14,1272.7,30.0,74.5,67.0,94.61
2016-05-15,1272.7,30.0,74.5,67.0,94.61
2016-05-16,1274.2,30.7,75.5,67.75,94.57
